date_vente;region;magasin;type_produit;Sexe_Client;remise;image_produit;prix_vente;profit;Âge_Client;saison;Alerte_Produit;marge_moyenne
2024-03-19;Occitanie;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;142.04;21.53;20;Printemps;✅ OK;0.15
2021-09-30;Nouvelle-Aquitaine;Marseille Prado;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;195.6;55.21;45;Automne;✅ OK;0.28
2024-07-27;Île-de-France;Lyon Part-Dieu;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;59.55;23.39;19;Été;⚠️ À vérifier;0.39
2023-02-27;Occitanie;Paris République;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;190.68;33.64;29;Hiver;✅ OK;0.18
2024-03-24;Nouvelle-Aquitaine;Marseille Prado;Lunettes enfant;Enfant;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;244.4;98.71;10;Printemps;✅ OK;0.4
2024-08-01;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;205.18;82.7;58;Été;✅ OK;0.4
2022-04-10;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;162.79;35.76;45;Printemps;✅ OK;0.22
2021-06-10;Occitanie;Bordeaux Centre;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;154.01;63.45;9;Été;✅ OK;0.41
2021-11-29;Île-de-France;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;190.51;75.82;31;Automne;✅ OK;0.4
2022-09-16;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;307.31;106.43;40;Automne;✅ OK;0.35
2024-04-09;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Femme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;70.99;28.35;29;Printemps;✅ OK;0.4
2024-06-10;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;152.31;26.21;57;Été;✅ OK;0.17
2021-01-11;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;304.77;74.89;45;Hiver;✅ OK;0.25
2023-01-16;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;272.45;64.46;27;Hiver;✅ OK;0.24
2022-09-02;Occitanie;Marseille Prado;Lunettes enfant;Homme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;86.21;33.15;24;Automne;✅ OK;0.38
2021-11-21;Provence-Alpes-Côte d'Azur;Paris République;Lunettes de soleil;Homme;0.1;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;152.43;57.24;25;Automne;✅ OK;0.38
2021-06-25;Occitanie;Lyon Part-Dieu;Accessoires;Homme;0.15;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;63.78;26.62;34;Été;✅ OK;0.42
2022-05-08;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes enfant;Homme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;192.0;45.42;58;Printemps;✅ OK;0.24
2024-10-08;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;89.1;26.03;47;Automne;✅ OK;0.29
2022-04-17;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;151.35;23.55;46;Printemps;✅ OK;0.16
2023-01-28;Occitanie;Marseille Prado;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;274.42;122.68;36;Hiver;✅ OK;0.45
2023-10-24;Île-de-France;Lyon Part-Dieu;Accessoires;Homme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;97.45;26.63;59;Automne;✅ OK;0.27
2022-06-15;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;161.19;51.16;58;Été;✅ OK;0.32
2024-11-19;Occitanie;Bordeaux Centre;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;298.36;92.41;55;Automne;✅ OK;0.31
2024-11-06;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes enfant;Femme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;247.03;65.9;20;Automne;✅ OK;0.27
2022-01-03;Occitanie;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;240.17;52.81;23;Hiver;✅ OK;0.22
2022-12-27;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;338.51;126.55;25;Hiver;✅ OK;0.37
2022-03-16;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;260.59;68.49;32;Printemps;✅ OK;0.26
2022-02-20;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Accessoires;Femme;0.15;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;127.71;44.92;24;Hiver;✅ OK;0.35
2021-02-23;Île-de-France;Toulouse Jean Jaurès;Accessoires;Homme;0.2;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;122.96;45.39;29;Hiver;✅ OK;0.37
2023-06-09;Occitanie;Paris République;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;65.93;24.25;18;Été;⚠️ À vérifier;0.37
2023-01-04;Île-de-France;Marseille Prado;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;157.61;27.5;33;Hiver;✅ OK;0.17
2021-03-17;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;286.85;126.9;45;Printemps;✅ OK;0.44
2022-02-11;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Enfant;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;99.65;37.66;6;Hiver;✅ OK;0.38
2024-08-19;Île-de-France;Marseille Prado;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;181.11;59.62;50;Été;✅ OK;0.33
2021-12-16;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;230.49;54.52;37;Hiver;✅ OK;0.24
2021-07-31;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;136.68;26.71;37;Été;✅ OK;0.2
2022-12-16;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;187.11;72.65;24;Hiver;✅ OK;0.39
2024-12-10;Île-de-France;Bordeaux Centre;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;285.87;76.7;42;Hiver;✅ OK;0.27
2021-12-20;Île-de-France;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;134.75;57.07;30;Hiver;✅ OK;0.42
2023-09-09;Île-de-France;Marseille Prado;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;270.65;116.96;6;Automne;✅ OK;0.43
2024-01-17;Occitanie;Paris République;Lunettes enfant;Femme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;130.73;21.79;35;Hiver;⚠️ À vérifier;0.17
2021-12-13;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;253.67;82.22;33;Hiver;✅ OK;0.32
2023-11-30;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;103.43;27.42;45;Automne;✅ OK;0.27
2022-06-21;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;156.44;42.63;8;Été;✅ OK;0.27
2023-07-13;Occitanie;Marseille Prado;Lunettes enfant;Femme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;146.51;49.06;57;Été;✅ OK;0.33
2023-07-14;Île-de-France;Bordeaux Centre;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;279.7;107.18;52;Été;✅ OK;0.38
2023-02-22;Île-de-France;Lyon Part-Dieu;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;97.01;30.55;36;Hiver;✅ OK;0.31
2021-05-12;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de vue;Enfant;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;274.5;103.49;8;Printemps;✅ OK;0.38
2024-05-04;Occitanie;Marseille Prado;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;74.99;32.96;49;Printemps;✅ OK;0.44
2022-04-14;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Femme;0.4;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;46.43;12.69;28;Printemps;⚠️ À vérifier;0.27
2021-09-30;Occitanie;Bordeaux Centre;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;176.14;49.91;47;Automne;✅ OK;0.28
2021-03-01;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;241.63;85.06;36;Printemps;✅ OK;0.35
2023-05-13;Nouvelle-Aquitaine;Paris République;Lunettes enfant;Enfant;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;90.84;14.7;5;Printemps;✅ OK;0.16
2023-09-17;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;205.92;38.14;30;Automne;✅ OK;0.19
2021-01-25;Île-de-France;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.3;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;133.06;25.97;49;Hiver;⚠️ À vérifier;0.2
2023-01-18;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;250.7;81.09;34;Hiver;✅ OK;0.32
2021-11-27;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;129.86;40.68;58;Automne;✅ OK;0.31
2023-07-31;Provence-Alpes-Côte d'Azur;Bordeaux Centre;Lunettes de vue;Homme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;236.33;57.14;20;Été;✅ OK;0.24
2021-09-12;Île-de-France;Bordeaux Centre;Accessoires;Femme;0.0;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;327.49;105.61;22;Automne;✅ OK;0.32
2023-10-06;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;72.63;31.91;43;Automne;✅ OK;0.44
2022-07-19;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;317.65;129.79;24;Été;✅ OK;0.41
2024-09-29;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;115.64;29.82;35;Automne;✅ OK;0.26
2021-07-20;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;74.49;32.43;56;Été;✅ OK;0.44
2022-05-13;Provence-Alpes-Côte d'Azur;Marseille Prado;Lunettes de soleil;Homme;0.4;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;95.62;24.52;55;Printemps;⚠️ À vérifier;0.26
2021-06-15;Occitanie;Marseille Prado;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;170.28;54.84;30;Été;✅ OK;0.32
2024-09-12;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;169.99;60.49;18;Automne;✅ OK;0.36
2024-07-04;Occitanie;Marseille Prado;Lunettes enfant;Homme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;96.41;32.07;52;Été;✅ OK;0.33
2022-01-12;Auvergne-Rhône-Alpes;Bordeaux Centre;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;172.94;69.78;40;Hiver;✅ OK;0.4
2023-08-22;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;49.4;15.79;37;Été;⚠️ À vérifier;0.32
2024-04-08;Auvergne-Rhône-Alpes;Lyon Part-Dieu;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;61.77;16.21;55;Printemps;✅ OK;0.26
2023-03-22;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;272.48;85.47;46;Printemps;✅ OK;0.31
2023-02-13;Nouvelle-Aquitaine;Paris République;Lunettes de soleil;Homme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;229.13;98.61;54;Hiver;✅ OK;0.43
2021-12-20;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Enfant;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;154.61;56.13;10;Hiver;✅ OK;0.36
2021-05-16;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.1;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;164.54;38.52;30;Printemps;✅ OK;0.23
2024-08-02;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de vue;Homme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;168.07;26.21;40;Été;✅ OK;0.16
2024-08-07;Île-de-France;Bordeaux Centre;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;108.81;36.05;21;Été;✅ OK;0.33
2023-07-14;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;191.47;37.19;53;Été;✅ OK;0.19
2022-05-10;Occitanie;Lyon Part-Dieu;Lunettes de vue;Femme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;124.82;37.58;32;Printemps;✅ OK;0.3
2022-05-25;Auvergne-Rhône-Alpes;Paris République;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;185.14;41.42;28;Printemps;✅ OK;0.22
2023-11-26;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;96.91;40.63;39;Automne;✅ OK;0.42
2024-08-02;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes enfant;Femme;0.15;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;66.06;12.48;47;Été;✅ OK;0.19
2024-07-19;Nouvelle-Aquitaine;Marseille Prado;Lunettes de vue;Femme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;100.62;44.8;35;Été;✅ OK;0.45
2024-02-13;Île-de-France;Bordeaux Centre;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;168.73;30.91;27;Hiver;✅ OK;0.18
2023-07-27;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de vue;Homme;0.3;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;76.24;25.28;22;Été;⚠️ À vérifier;0.33
2021-05-03;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de vue;Femme;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;254.59;77.84;48;Printemps;✅ OK;0.31
2021-08-24;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de soleil;Enfant;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;115.62;42.5;5;Été;✅ OK;0.37
2024-08-04;Provence-Alpes-Côte d'Azur;Lyon Part-Dieu;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;297.64;64.73;35;Été;✅ OK;0.22
2023-06-05;Île-de-France;Lyon Part-Dieu;Lunettes enfant;Homme;0.0;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;292.86;81.58;24;Été;✅ OK;0.28
2021-01-14;Nouvelle-Aquitaine;Lyon Part-Dieu;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;149.41;22.61;42;Hiver;✅ OK;0.15
2021-05-29;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Enfant;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;170.36;59.81;14;Printemps;✅ OK;0.35
2023-08-27;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Femme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;182.89;44.96;38;Été;✅ OK;0.25
2021-01-08;Auvergne-Rhône-Alpes;Marseille Prado;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;151.05;66.09;51;Hiver;✅ OK;0.44
2021-08-23;Nouvelle-Aquitaine;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;78.13;22.47;40;Été;✅ OK;0.29
2023-03-13;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes enfant;Femme;0.2;https://images.unsplash.com/photo-1604525409136-d246b8f6a9f1?auto=format&fit=crop&w=640&q=80;118.14;42.31;33;Printemps;✅ OK;0.36
2023-10-08;Nouvelle-Aquitaine;Lyon Part-Dieu;Accessoires;Femme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;192.37;38.92;44;Automne;✅ OK;0.2
2023-08-10;Occitanie;Paris République;Lunettes de soleil;Homme;0.3;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;209.0;81.89;30;Été;✅ OK;0.39
2021-11-24;Provence-Alpes-Côte d'Azur;Paris République;Accessoires;Homme;0.1;https://images.unsplash.com/photo-1589987601451-dc25de1c688c?auto=format&fit=crop&w=640&q=80;80.45;12.43;30;Automne;✅ OK;0.15
2023-11-06;Occitanie;Lyon Part-Dieu;Lunettes de soleil;Femme;0.0;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;119.42;19.84;42;Automne;✅ OK;0.17
2021-12-13;Occitanie;Marseille Prado;Lunettes de vue;Homme;0.2;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;264.55;101.36;59;Hiver;✅ OK;0.38
2022-04-21;Provence-Alpes-Côte d'Azur;Toulouse Jean Jaurès;Lunettes de soleil;Homme;0.2;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;127.26;34.53;50;Printemps;✅ OK;0.27
2023-12-26;Nouvelle-Aquitaine;Bordeaux Centre;Lunettes de vue;Enfant;0.0;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;175.7;29.19;5;Hiver;✅ OK;0.17
2023-08-07;Nouvelle-Aquitaine;Paris République;Lunettes de vue;Homme;0.1;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;230.8;61.74;42;Été;✅ OK;0.27
2024-05-24;Auvergne-Rhône-Alpes;Toulouse Jean Jaurès;Lunettes de soleil;Femme;0.15;https://images.unsplash.com/photo-1516822003754-cca485356ecb?auto=format&fit=crop&w=640&q=80;147.18;29.18;35;Printemps;✅ OK;0.2
2023-08-19;Île-de-France;Paris République;Lunettes de vue;Femme;0.15;https://images.unsplash.com/photo-1604066867775-43f48e3957d7?auto=format&fit=crop&w=640&q=80;114.42;33.22;35;Été;✅ OK;0.29
